event_date,item_id,item_name,item_brand,item_category,price_in_usd,quantity,item_revenue_in_usd
20201209,9195937,Google Confetti Task Pad,Google,Office,6,1,6
20201209,9180819,Google Laptop and Cell Phone Stickers,Google,Google,2,1,2
20201209,9195032,Google Camp Mug Ivory,Google,Drinkware,10,1,10
20201209,9185002,Google Large Standard Journal Grey,Google,Office,13,1,13
20201209,9188333,Google Tonal Tee Coral,Google,,9,2,18
20201209,9196642,Google Toddler Tee White,Google,Apparel,19,1,19
20201209,9196904,#IamRemarkable Lapel Pin,#IamRemarkable,,2,2,4
20201209,9197456,Google Super G Tumbler (Red Lid),,,22,2,45
20201209,9195292,Google Canteen Bottle Black,Google,Drinkware,19,1,19
20201209,9195928,Google Premium Sunglasses,Google,Accessories,11,1,11
20201209,9196652,Google Heathered Pom Beanie,Google,New,12,1,12
20201209,9195945,Google Campus Bike Tote Navy,Google,Bags,9,1,9
20201209,9196950,Google NYC Campus Mug,Google,Campus Collection,7,1,7
20201209,9199220,Google Land & Sea Cotton Cap,Google,Apparel,14,2,27
20201209,9199082,Google Land & Sea Tote Bag,Google,Bags,16,1,16
20201209,9196653,Google Speckled Beanie Navy,Google,New,16,1,16
20201209,9196384,Google Mural Mug,Google,Drinkware,14,1,14
20201209,9197400,Google LA Campus Mug,Google,Campus Collection,7,1,7
20201209,9196901,#IamRemarkable Water Bottle,#IamRemarkable,Drinkware,12,2,24
20201209,9196805,Android Pocket Tee Green,Android,Apparel,23,1,23
20201209,9195841,Google Perk Thermal Tumbler,Google,Lifestyle,16,1,16
20201209,9188203,Google Clear Pen 4-Pack,Google,Office,3,2,6
20201209,9190330,Google Crew Socks,Google,Apparel,13,1,13
20201209,9197396,Google LA Campus Tote,Google,Campus Collection,6,2,12
20201209,9196788,Google Mural Socks,Google,New,12,1,12
20201209,9195949,Google Crew Combed Cotton Sock,Google,Apparel,14,1,14
20201209,9196653,Google Speckled Beanie Navy,Google,New,16,1,16
20201209,9195945,Google Campus Bike Tote Navy,Google,Bags,9,1,9
20201209,9195961,Google Campus Bike Mini Backpack,Google,Lifestyle,32,1,32
20201209,9196652,Google Heathered Pom Beanie,Google,New,12,1,12
20201209,9195964,Google Seaport Tote,Google,New,48,1,48
20201209,9197396,Google LA Campus Tote,Google,Campus Collection,6,1,6
20201209,9197399,Google LA Campus Bottle,Google,Campus Collection,11,1,11
20201209,9188192,YouTube Twill Sandwich Cap Black,YouTube,Apparel,10,1,10
20201209,9195712,YouTube Leather Strap Hat Black,YouTube,Apparel,10,1,10
20201209,9197387,Google LA Campus Zip Hoodie,Google,Clearance,32,1,32
20201209,9197398,Google LA Campus Sticker,Google,Campus Collection,1,1,1
20201209,9199220,Google Land & Sea Cotton Cap,Google,Apparel,14,1,14
20201209,9195964,Google Seaport Tote,Google,New,48,1,48
20201209,9195842,Google Pen Bright Blue,Google,Stationery,1,1,1
20201209,9195844,Google Pen Lilac,Google,Stationery,1,1,1
20201209,9188201,Google Pen White,Google,Office,1,1,1
20201209,9196863,Google Hemp Tote,Google,Clearance,12,1,12
20201209,9195961,Google Campus Bike Mini Backpack,Google,Lifestyle,32,1,32
20201209,9196875,Google KeepCup,Google,New,28,1,28
20201209,9195831,Google Campus Bike Bottle,Google,Lifestyle,22,1,22
20201209,9195845,Google Pen Grass Green,Google,Stationery,1,1,1
20201209,9196389,Supernatural Paper Lunch Sack,Google,Bags,19,1,19
20201209,9195843,Google Pen Neon Coral,Google,Stationery,1,1,1
20201209,9196652,Google Heathered Pom Beanie,Google,New,12,1,12
20201209,9185010,Google Bot,Google,Accessories,8,1,8
20201209,9195359,Noogler Android Figure,Android,Accessories,13,1,13
20201209,9190330,Google Crew Socks,Google,Apparel,13,1,13
20201209,9184831,Google Light Pen Green,Google,Writing Instruments,2,1,2
20201209,9188203,Google Clear Pen 4-Pack,Google,Office,3,1,3
20201209,9188221,Google Utility Bag Grey,Google,Bags,6,1,6
20201209,9195912,Womens Google Striped LS,Google,Apparel,16,1,16
20201209,9196618,Google Crewneck Sweatshirt Green,Google,,44,2,88
20201209,9180842,Maze Pen,Google,Office,1,2,2
20201209,9195846,Google Pen Citron,Google,Clearance,1,1,1
20201209,9197456,Google Super G Tumbler (Red Lid),,Lifestyle,22,1,22
20201209,9195292,Google Canteen Bottle Black,Google,Drinkware,19,1,19
20201209,9200314,Google Camp Mug Gray,Google,,10,8,83
20201209,9195928,Google Premium Sunglasses,Google,Accessories,11,1,11
20201209,9195032,Google Camp Mug Ivory,Google,Drinkware,10,10,104
20201209,9188203,Google Clear Pen 4-Pack,Google,Office,3,10,28
20201209,9196788,Google Mural Socks,Google,New,12,2,24
20201209,9199220,Google Land & Sea Cotton Cap,Google,Apparel,14,1,14
20201209,9196901,#IamRemarkable Water Bottle,#IamRemarkable,Drinkware,12,1,12
20201209,9199130,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20201209,9196384,Google Mural Mug,Google,Drinkware,14,1,14
20201118,9196623,Google Heather Green Speckled Tee,Google,Apparel,30,1,30
20201118,9195825,YouTube Standards Zip Hoodie Black,YouTube,Apparel,60,1,60
20201118,9195359,Noogler Android Figure,Android,Accessories,16,1,16
20201118,9195359,Noogler Android Figure,Android,Accessories,16,1,16
20201118,9195197,Google F/C Longsleeve Charcoal,Google,Apparel,24,1,24
20201118,9195197,Google F/C Longsleeve Charcoal,Google,Apparel,24,1,24
20201118,9196604,Google Badge Heavyweight Pullover Black,Google,Apparel,46,1,46
20201118,9195709,Google Leather Strap Hat Blue,Google,Apparel,14,1,14
20201118,9190330,Google Crew Socks,Google,Apparel,16,1,16
20201118,9185158,Google Crewneck Sweatshirt Grey,Google,Uncategorized Items,44,1,44
20201118,9185161,Google Crewneck Sweatshirt Grey,Google,Uncategorized Items,55,1,55
20201118,9196758,Google Women's Puff Jacket Black,Google,Apparel,92,1,92
20201118,9196758,Google Women's Puff Jacket Black,Google,Apparel,92,1,92
20201118,9195846,Google Pen Citron,Google,Clearance,1,4,5
20201118,9184914,Google Crewneck Sweatshirt Navy,Google,Apparel,55,1,55
20201118,9195129,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201118,9195129,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201118,9196666,Google Sherpa Zip Hoodie Charcoal,Google,Apparel,69,1,69
20201118,9196617,Google Crewneck Sweatshirt Green,Google,Apparel,55,1,55
20201118,9188209,Google Mesh Bag Blue,Google,Bags,5,1,5
20201118,9195197,Google F/C Longsleeve Charcoal,Google,Apparel,24,1,24
20201118,9196615,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20201118,9196615,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20201118,9195801,YouTube Icon Tee Grey,YouTube,Apparel,18,1,18
20201118,9195799,YouTube Icon Tee Grey,YouTube,Apparel,18,1,18
20201118,9195799,YouTube Icon Tee Grey,YouTube,Apparel,18,1,18
20201118,9197718,Google Incognito Zip Pack,Google,Bags,61,1,61
20201118,9184988,Google Emoji Sticker Pack,Google,Accessories,4,2,8
20201118,9196769,Google Men's Tech Fleece Grey,Google,Apparel,89,1,89
20201118,(not set),(not set),(not set),(not set),,,
20201118,9194259,Google Campus Bike,Google,Accessories,32,1,32
20201118,9195129,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201118,9195130,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201118,9190330,Google Crew Socks,Google,Apparel,13,1,13
20201118,9195127,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201118,9195130,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201118,9195130,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201118,9196274,YouTube Transmission Journal Red,YouTube,Office,16,1,16
20201118,9195937,Google Confetti Task Pad,Google,Office,8,1,8
20201118,9196274,YouTube Transmission Journal Red,YouTube,Office,16,1,16
20201118,9195937,Google Confetti Task Pad,Google,Office,8,1,8
20201118,9197397,Google LA Campus Lapel Pin,Google,Campus Collection,4,1,4
20201118,9197400,Google LA Campus Mug,Google,Campus Collection,8,1,8
20201118,9188231,Google Recycled Notebook Set Natural,Google,Office,10,1,10
20201118,9195841,Google Perk Thermal Tumbler,Google,Lifestyle,16,1,16
20201118,9180842,Maze Pen,Google,Office,1,6,6
20201118,9184831,Google Light Pen Green,Google,Writing Instruments,2,6,13
20201118,9197004,Google Austin Campus Mug,Google,Campus Collection,7,1,7
20201118,9197003,Google Austin Campus Lapel Pin,Google,Campus Collection,3,1,3
20201118,9196631,Google Navy Speckled Tee,Google,Apparel,24,1,24
20201118,9196649,Google Sherpa Zip Hoodie Navy,Google,Apparel,55,1,55
20201118,9195032,Google Camp Mug Ivory,Google,Drinkware,10,1,10
20201118,9190330,Google Crew Socks,Google,Apparel,13,1,13
20201118,9190330,Google Crew Socks,Google,Apparel,13,1,13
20201118,9195032,Google Camp Mug Ivory,Google,Drinkware,10,1,10
20201118,9185157,Google Crewneck Sweatshirt Grey,Google,Clearance,44,1,44
20201118,9195265,Google Incognito Flap Pack,Google,Bags,60,1,60
20201118,9180865,Google Metallic Notebook Set,Google,Office,5,1,5
20201118,9195712,YouTube Leather Strap Hat Black,YouTube,Apparel,10,1,10
20201118,9198447,Mommy Works at Google Book,,Small Goods,16,1,16
20201118,9200199,Google Bear Baby Blanket Beige,Google,Shop by Brand,19,1,19
20201118,9198447,Mommy Works at Google Book,,Small Goods,16,1,16
20201118,9200199,Google Bear Baby Blanket Beige,Google,Shop by Brand,19,1,19
20201118,9184749,Android Large Removable Sticker Sheet,Android,Accessories,2,20,34
20201118,9188310,Android SM S/F18 Sticker Sheet,Android,Accessories,2,20,34
20201118,9196994,Google Chicago Campus Zip Hoodie,Google,Campus Collection,32,1,32
20201118,9196993,Google Chicago Campus Zip Hoodie,Google,Campus Collection,32,1,32
20201118,9196452,Google Beekeepers Onesie Pink,Google,Apparel,14,1,14
20201118,9195238,Google Toddler FC Tee Charcoal,Google,Apparel,20,1,20
20201118,9195246,Google Infant Charcoal Onesie,Google,Apparel,20,1,20
20201118,9195238,Google Toddler FC Tee Charcoal,Google,Apparel,20,1,20
20201118,9195246,Google Infant Charcoal Onesie,Google,Apparel,20,1,20
20201118,9196452,Google Beekeepers Onesie Pink,Google,Apparel,14,1,14
20201118,9196661,Google Sherpa Zip Hoodie Charcoal,Google,Apparel,55,1,55
20201118,9195129,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201118,9196717,Google Men's Tech Fleece Vest Charcoal,Google,Apparel,63,1,63
20201118,9196268,Google Large White Gift Bag 5/PK,Google,New,10,1,10
20201118,9195792,YouTube Icon Tee Charcoal,YouTube,Apparel,18,1,18
20201118,9194259,Google Campus Bike,Google,Accessories,32,1,32
20201118,9195840,YouTube Play Mug,YouTube,,10,2,21
20201118,9197939,Google Decal,Google,Stationery,1,1,1
20201118,9195742,Google Dino Game Tee,Google,Apparel,32,2,64
20201118,9195841,Google Perk Thermal Tumbler,Google,Lifestyle,16,1,16
20201118,9196676,Google Speckled Beanie Grey,Google,New,16,1,16
20201118,9196630,Google Navy Speckled Tee,Google,Apparel,24,2,48
20201118,9196950,Google NYC Campus Mug,Google,Campus Collection,7,2,13
20201118,9195031,Google Thermal Tumbler Navy,Google,Drinkware,14,1,14
20201118,9185010,Google Bot,Google,Accessories,8,1,8
20201118,9196849,Android Iconic Crewneck Sweatshirt,Android,Apparel,44,1,44
20201118,9180842,Maze Pen,Google,Office,1,1,1
20201118,9195709,Google Leather Strap Hat Blue,Google,Apparel,14,1,14
20201118,9188310,Android SM S/F18 Sticker Sheet,Android,Accessories,2,1,2
20201118,9195959,Google Large Tote White,Google,Bags,10,1,10
20201118,9195031,Google Thermal Tumbler Navy,Google,Drinkware,14,1,14
20201118,9195246,Google Infant Charcoal Onesie,Google,Apparel,20,2,40
20201118,9195881,Unisex Google Pocket Tee Grey,Google,Apparel,16,1,16
20201118,9195245,Google Infant Charcoal Onesie,Google,,20,1,20
20201118,9196684,Google Toddler Hero Tee Olive,Google,Apparel,19,1,19
20201118,9195225,Google Youth FC Tee Charcoal,Google,Apparel,20,1,20
20201118,9196685,Google Youth Badge Tee Navy,Google,Apparel,13,1,13
20201118,9196691,Google Youth Badge Tee Olive,Google,Apparel,13,1,13
20201118,9195237,Google Toddler FC Tee Charcoal,Google,Apparel,25,1,25
20201118,9196766,Google Men's Tech Fleece Grey,Google,Apparel,71,1,71
20201118,9196699,Google Youth Hero Tee Maroon,Google,Apparel,19,1,19
20201118,9195948,Google Crew Striped Athletic Sock,Google,Apparel,14,1,14
20201118,9188201,Google Pen White,Google,Office,1,6,8
20201118,9195911,Womens Google Striped LS,Google,Apparel,16,1,16
20201118,9198448,Daddy Works at Google Book,,Small Goods,16,1,16
20201118,9195735,Google Campus Bike Eco Tee Navy,Google,Apparel,20,1,20
20201118,9197367,Google Boulder Campus Bottle,Google,Campus Collection,11,1,11
20201118,9195735,Google Campus Bike Eco Tee Navy,Google,Apparel,20,1,20
20201118,9197367,Google Boulder Campus Bottle,Google,Campus Collection,11,1,11
20201118,9198448,Daddy Works at Google Book,,Small Goods,16,1,16
20201118,9188201,Google Pen White,Google,Office,1,6,8
20201118,9195911,Womens Google Striped LS,Google,Apparel,16,1,16
20201118,9195948,Google Crew Striped Athletic Sock,Google,Apparel,14,1,14
20201118,9195198,Google F/C Longsleeve Charcoal,Google,Apparel,24,1,24
20201118,9185010,Google Bot,Google,Accessories,8,2,16
20201118,9180818,Keyboard DOT Sticker,Google,Office,2,2,3
20201118,9196637,Google Red Speckled Tee,Google,Apparel,24,1,24
20201118,9188310,Android SM S/F18 Sticker Sheet,Android,Accessories,2,2,3
20201118,9196616,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20201118,9180823,Google Mini Kick Ball,Google,Fun,2,2,3
20201118,9188203,Google Clear Pen 4-Pack,Google,Office,3,1,3
20201118,9180819,Google Laptop and Cell Phone Stickers,Google,Google,2,1,2
20201118,9199224,Google Land & Sea Nalgene Water Bottle,Google,Drinkware,20,1,20
20201118,9195840,YouTube Play Mug,YouTube,Lifestyle,10,1,10
20201118,9188191,YouTube 25 oz Gear Cap Bottle Black,YouTube,Drinkware,22,1,22
20201118,9197994,YouTube Jotter Task Pad,YouTube,Shop by Brand,2,1,2
20201118,9195825,YouTube Standards Zip Hoodie Black,YouTube,Apparel,48,1,48
20201118,9195799,YouTube Icon Tee Grey,YouTube,Apparel,18,1,18
20201118,9196726,Google Women's Tech Fleece Vest Charcoal,Google,Apparel,55,1,55
20201118,9194989,Google Women's Grid Zip-Up,Google,Apparel,63,1,63
20201118,9196724,Google Women's Tech Fleece Vest Charcoal,Google,Apparel,55,1,55
20201118,9195131,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201118,9194988,Google Women's Grid Zip-Up,Google,Apparel,63,1,63
20201118,9195132,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201118,9195130,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201118,9196727,Google Woodtop Bottle Black,Google,New,30,1,30
20201118,9196706,Google Cup Cap Tumbler Grey,Google,New,30,1,30
20201118,9195964,Google Seaport Tote,Google,New,48,1,48
20201118,9200199,Google Bear Baby Blanket Beige,Google,Shop by Brand,19,1,19
20201118,9196738,Google Cork Base Tumbler,Google,New,22,1,22
20201118,9196648,Google Sherpa Zip Hoodie Navy,Google,Apparel,55,1,55
20201118,9196652,Google Heathered Pom Beanie,Google,New,12,1,12
20201118,9196649,Google Sherpa Zip Hoodie Navy,Google,Apparel,55,1,55
20201118,9196850,Android Iconic Crewneck Sweatshirt,Android,Apparel,44,1,44
20201118,9195938,Google Confetti Slim Task Pad,Google,Office,3,1,3
20201118,9188203,Google Clear Pen 4-Pack,Google,Office,3,1,3
20201118,9180842,Maze Pen,Google,Office,1,8,6
20201118,9188192,YouTube Twill Sandwich Cap Black,YouTube,Apparel,10,1,10
20201118,9180825,Google Sunglasses,Google,Uncategorized Items,3,3,8
20201118,9197994,YouTube Jotter Task Pad,YouTube,Shop by Brand,2,8,19
20201118,9196971,Google NYC Campus Sticker,Google,Campus Collection,1,10,11
20201118,9196765,Google Men's Tech Fleece Grey,Google,Apparel,71,1,71
20201118,9196267,Google Small White Gift Bag 5/PK,Google,New,6,1,6
20201118,9184988,Google Emoji Sticker Pack,Google,Accessories,4,1,4
20201118,9195710,Google Leather Strap Hat Black,Google,Apparel,14,2,27
20201118,9195883,Unisex Google Pocket Tee Grey,Google,Apparel,16,1,16
20201118,9190334,YouTube Crew Socks,YouTube,Apparel,13,2,26
20201118,9195712,YouTube Leather Strap Hat Black,YouTube,Apparel,10,2,19
20201118,9195790,YouTube Icon Tee Charcoal,YouTube,Apparel,18,1,18
20201118,9196950,Google NYC Campus Mug,Google,Campus Collection,7,2,13
20201118,9196857,Android Iconic Beanie,Android,New,8,2,16
20201118,9195741,Google Dino Game Tee,Google,Apparel,32,1,32
20201118,9195296,Android Super Hero 3D Framed Art,Android,Accessories,16,1,16
20201118,9196603,Google Badge Heavyweight Pullover Black,Google,Apparel,46,1,46
20201118,9196268,Google Large White Gift Bag 5/PK,Google,New,10,1,10
20201118,9196629,Google Navy Speckled Tee,Google,Apparel,24,2,48
20201118,9188203,Google Clear Pen 4-Pack,Google,Office,3,2,6
20201118,9195032,Google Camp Mug Ivory,Google,Drinkware,10,1,10
20201118,9188325,Google Tonal Tee Spearmint,Google,Uncategorized Items,9,1,9
20201118,9180826,Google Sunglasses,Google,Uncategorized Items,3,2,6
20201118,9195709,Google Leather Strap Hat Blue,Google,Apparel,14,1,14
20201118,9180827,Google Sunglasses,Google,Uncategorized Items,3,3,8
20201118,9180823,Google Mini Kick Ball,Google,Fun,2,8,13
20201118,9196652,Google Heathered Pom Beanie,Google,New,12,2,24
20201208,9195127,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201208,9196662,Google Sherpa Zip Hoodie Charcoal,Google,Apparel,55,1,55
20201208,9195127,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201208,9197004,Google Austin Campus Mug,Google,Campus Collection,7,2,13
20201208,9195709,Google Leather Strap Hat Blue,Google,Apparel,14,1,14
20201208,9196653,Google Speckled Beanie Navy,Google,New,16,1,16
20201208,9185160,Google Crewneck Sweatshirt Grey,Google,Uncategorized Items,44,1,44
20201208,9199220,Google Land & Sea Cotton Cap,Google,Apparel,14,1,14
20201208,9190334,YouTube Crew Socks,YouTube,Apparel,13,2,26
20201208,9197415,Google SF Campus Zip Hoodie,Google,Clearance,41,1,41
20201208,9188203,Google Clear Pen 4-Pack,Google,Office,3,1,3
20201208,9199129,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20201208,9199737,Super G Unisex Joggers,Google,Apparel,30,1,30
20201208,9196737,Google Felt Refillable Journal,Google,Clearance,16,1,16
20201208,9198825,Mural Food Container,,Lifestyle,33,1,33
20201208,9196652,Google Heathered Pom Beanie,Google,New,12,1,12
20201208,9196384,Google Mural Mug,Google,Drinkware,14,1,14
20201208,9194259,Google Campus Bike,Google,Accessories,40,1,40
20201208,9195712,YouTube Leather Strap Hat Black,YouTube,,10,3,29
20201208,9196727,Google Woodtop Bottle Black,Google,New,24,1,24
20201208,9196606,Google Badge Heavyweight Pullover Black,Google,Apparel,46,1,46
20201208,9199131,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20201208,9196267,Google Small White Gift Bag 5/PK,Google,New,8,1,8
20201208,9196267,Google Small White Gift Bag 5/PK,Google,New,8,1,8
20201208,9196652,Google Heathered Pom Beanie,Google,New,12,2,24
20201208,9188189,Google 16 oz Tumbler Blue,Google,Drinkware,10,16,166
20201208,9180842,Maze Pen,Google,Office,1,30,24
20201208,9196832,Android Pocket Onesie Navy,Android,Apparel,18,1,18
20201208,9195948,Google Crew Striped Athletic Sock,Google,Apparel,17,1,17
20201208,9195140,Google Utility BackPack,Google,Bags,96,1,96
20201208,9196714,Google Totepak,Google,New,19,1,19
20201208,9195831,Google Campus Bike Bottle,Google,Lifestyle,27,1,27
20201208,9199129,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20201208,9199130,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20201208,9195032,Google Camp Mug Ivory,Google,Drinkware,10,6,62
20201208,9195295,Android Techie 3D Framed Art,Android,Accessories,20,1,20
20201208,9196662,Google Sherpa Zip Hoodie Charcoal,Google,Apparel,69,1,69
20201208,9195031,Google Thermal Tumbler Navy,Google,Drinkware,14,1,14
20201208,(not set),(not set),(not set),(not set),,,
20201208,9188194,Google Mouse Pad Navy,Google,Accessories,5,1,5
20201208,9196676,Google Speckled Beanie Grey,Google,New,16,1,16
20201208,9194259,Google Campus Bike,Google,Accessories,40,1,40
20201208,9195709,Google Leather Strap Hat Blue,Google,Apparel,14,1,14
20201208,9195911,Womens Google Striped LS,Google,Apparel,16,1,16
20201208,9199131,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20201208,9195971,Google Chrome Dinosaur Collectible,Google,Accessories,24,2,48
20201208,9196286,Google Women's Pride Eco-Tee Black,Google,Apparel,12,1,12
20201208,9196765,Google Men's Tech Fleece Grey,Google,Apparel,71,1,71
20201208,9196727,Google Woodtop Bottle Black,Google,New,24,1,24
20201208,9195131,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201208,9196275,Google Soft Modal Scarf,Google,Apparel,45,1,45
20201208,9196384,Google Mural Mug,Google,Drinkware,14,1,14
20201208,9195032,Google Camp Mug Ivory,Google,Drinkware,10,1,10
20201208,9181149,Gift Card - $25.00,,Gift Cards,25,1,25
20201208,9181149,Gift Card - $25.00,,Gift Cards,25,1,25
20201208,9196864,Google Cork Pencil Pouch,Google,New,6,1,6
20201208,9196862,Google Black Cork Journal,Google,New,10,1,10
20201208,9184916,Google Crewneck Sweatshirt Navy,Google,Uncategorized Items,44,1,44
20201208,9195248,Google Toddler FC Zip Hoodie,Google,Apparel,28,1,28
20201208,9195292,Google Canteen Bottle Black,Google,Drinkware,19,1,19
20201208,9190334,YouTube Crew Socks,YouTube,Apparel,13,2,26
20201208,9199220,Google Land & Sea Cotton Cap,Google,Apparel,14,1,14
20201208,9197026,Google Austin Campus Tote,Google,Campus Collection,6,1,6
20201208,9188228,Google 24 oz Ring Bottle Red,Google,Google,6,1,6
20201208,9188229,Google 24oz Ring Bottle Blue,Google,Google,6,1,6
20201208,9195912,Womens Google Striped LS,Google,Apparel,16,1,16
20201208,9190334,YouTube Crew Socks,YouTube,Apparel,13,1,13
20201208,9199220,Google Land & Sea Cotton Cap,Google,Apparel,14,1,14
20201208,9197399,Google LA Campus Bottle,Google,Campus Collection,11,1,11
20201208,9195709,Google Leather Strap Hat Blue,Google,Apparel,14,1,14
20201208,9196628,Google Navy Speckled Tee,Google,Apparel,24,1,24
20201208,9196765,Google Men's Tech Fleece Grey,Google,Apparel,71,1,71
20201208,9199220,Google Land & Sea Cotton Cap,Google,Apparel,14,1,14
20201208,9200314,Google Camp Mug Gray,Google,Shop by Brand,10,1,10
20201208,9188227,Google Flat Front Bag Grey,Google,Bags,24,1,24
20201208,9200314,Google Camp Mug Gray,Google,Shop by Brand,10,1,10
20201208,9188227,Google Flat Front Bag Grey,Google,Bags,24,1,24
20201208,9200314,Google Camp Mug Gray,Google,Shop by Brand,10,1,10
20201208,9188227,Google Flat Front Bag Grey,Google,Bags,24,1,24
20201208,9200314,Google Camp Mug Gray,Google,Shop by Brand,10,1,10
20201208,9188227,Google Flat Front Bag Grey,Google,Bags,24,1,24
20201208,9188227,Google Flat Front Bag Grey,Google,Bags,24,1,24
20201208,9200314,Google Camp Mug Gray,Google,Shop by Brand,10,1,10
20201208,9196613,Google Crewneck Sweatshirt Green,Google,Apparel,55,1,55
20201208,9196384,Google Mural Mug,Google,Drinkware,17,1,17
20201208,9195794,YouTube Icon Tee Charcoal,YouTube,Apparel,18,1,18
20201208,9196606,Google Badge Heavyweight Pullover Black,Google,Apparel,46,1,46
20201208,9196977,Google Chicago Campus Mug,Google,Campus Collection,7,1,7
20201208,9195971,Google Chrome Dinosaur Collectible,Google,Accessories,24,1,24
20201208,9195202,Google F/C Longsleeve Ash,Google,Apparel,24,1,24
20201208,9184850,Google Tee Yellow,Google,Clearance,9,1,9
20201208,9196638,Google Red Speckled Tee,Google,Apparel,24,1,24
20201208,9185152,Google Women's Microfleece Jacket Black,Google,Uncategorized Items,60,1,60
20201208,9196685,Google Youth Badge Tee Navy,Google,Apparel,13,1,13
20201208,9195237,Google Toddler FC Tee Charcoal,Google,Apparel,20,1,20
20201208,9194259,Google Campus Bike,Google,Accessories,32,1,32
20201208,9195250,Google Toddler FC Zip Hoodie,Google,Apparel,28,1,28
20201208,9196850,Android Iconic Crewneck Sweatshirt,Android,Apparel,55,1,55
20201208,9185158,Google Crewneck Sweatshirt Grey,Google,Uncategorized Items,55,1,55
20201208,9196965,Google NYC Campus Zip Hoodie,Google,Campus Collection,32,1,32
20201208,9197385,Google LA Campus Zip Hoodie,Google,Clearance,32,1,32
20201208,9195032,Google Camp Mug Ivory,Google,Drinkware,10,10,104
20201208,9196676,Google Speckled Beanie Grey,Google,New,16,3,48
20201208,9197399,Google LA Campus Bottle,Google,Campus Collection,11,1,11
20201208,9195742,Google Dino Game Tee,Google,Apparel,32,1,32
20201208,9190330,Google Crew Socks,Google,Apparel,13,1,13
20201208,9195031,Google Thermal Tumbler Navy,Google,Drinkware,14,2,29
20201208,9195712,YouTube Leather Strap Hat Black,YouTube,Apparel,10,2,19
20201208,9188203,Google Clear Pen 4-Pack,Google,Office,3,1,3
20201208,9195840,YouTube Play Mug,YouTube,Lifestyle,10,1,10
20201208,9197585,Google Seattle Campus Sticker,Google,Campus Collection,1,15,17
20201208,9197568,Google PNW Campus Bottle,Google,Campus Collection,11,15,168
20201208,9197586,Google Seattle Campus Mug,Google,Campus Collection,7,30,202
20201208,9195913,Womens Google Striped LS,Google,Apparel,16,1,16
20201208,9194259,Google Campus Bike,Google,Accessories,32,1,32
20201208,9195908,Youth Jumbo Print Tee White,Google,Apparel,14,1,14
20201208,9195032,Google Camp Mug Ivory,Google,Drinkware,10,1,10
20201208,9199224,Google Land & Sea Nalgene Water Bottle,Google,Drinkware,20,1,20
20201208,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201208,9195882,Unisex Google Pocket Tee Grey,Google,Apparel,20,1,20
20201208,9196727,Google Woodtop Bottle Black,Google,New,30,1,30
20201208,9188227,Google Flat Front Bag Grey,Google,Bags,30,1,30
20201208,9196419,Flamingo and Friends Tee Blue,Google,Apparel,16,1,16
20201208,9195879,Unisex Google Pocket Tee Grey,Google,Apparel,16,1,16
20201208,9196420,Flamingo and Friends Tee Blue,Google,Apparel,16,1,16
20201208,9195032,Google Camp Mug Ivory,Google,Drinkware,10,1,10
20201208,9196652,Google Heathered Pom Beanie,Google,New,12,1,12
20201208,9197423,Google SF Campus Tote,Google,Campus Collection,6,1,6
20201208,9197939,Google Decal,Google,Stationery,1,2,1
20201208,9195265,Google Incognito Flap Pack,Google,Bags,60,1,60
20201208,9196676,Google Speckled Beanie Grey,Google,New,16,1,16
20201208,9188221,Google Utility Bag Grey,Google,Bags,6,2,11
20201208,9197759,Google Incognito Techpack V2,Google,Bags,70,1,70
20201208,9197720,Google Incognito Dopp Kit V2,Google,Bags,38,1,38
20201208,9196637,Google Red Speckled Tee,Google,Apparel,24,1,24
20201208,9195912,Womens Google Striped LS,Google,Apparel,16,1,16
20201208,9185158,Google Crewneck Sweatshirt Grey,Google,Uncategorized Items,44,1,44
20201208,9196949,Google NYC Campus Lapel Pin,Google,Campus Collection,3,1,3
20201208,9195031,Google Thermal Tumbler Navy,Google,Drinkware,14,1,14
20201208,9200362,Google Cloud Pen,Google Cloud,Shop by Brand,2,1,2
